SITE;ZONE;REF;LINHA;LAST USER MODIFIED STATUS;:ABL STATUS DESCRIPTION;ABL %;:SFLEX;:FLEXSTAT;:NUMA1;:PCLINUM;Fluxograma;:DESIGN;:PDATDRWG;:HOLD;:NOTE1;:NOTE2;:NOTE3;:NOTE4;:NOTE5;:NOTE6;:NOTE7;REV ATUAL;:DESIGNED
/024-071_PIPE_COOKING_2A;/024-071_CPX;=134241799/1244;/3123-CPX-0009-T-2-30H21;felipe.lucchesi;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-3946;3123.T.ISO.0469;3123.P.FLX.0001_4/5;FL;10/06/20;unset;unset;unset;unset;unset;unset;unset;;2;
/024-071_PIPE_COOKING_2A;/024-071_CPX;=134241799/1243;/3123-CPX-0007-T-3-30H21;felipe.lucchesi;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-3945;3123.T.ISO.0468;3123.P.FLX.0001_4/5;FL;10/06/20;unset;unset;unset;unset;unset;unset;unset;;1;
/024-071_PIPE_COOKING_2A;/024-071_CPX;=134241799/1242;/3123-CPX-0005-T-3-30H21;felipe.lucchesi;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-3944;3123.T.ISO.0467;3123.P.FLX.0001_4/5;FL;10/06/20;unset;unset;unset;unset;unset;unset;unset;;2;
/024-071_PIPE_COOKING_2A;/024-071_CPX;=134241799/1241;/3123-CPX-0003-T-2-30H21-CANCELADO;felipe.lucchesi;Existing pipe;100;--;--;BLP-2121-120-M-ISO-3943;3123.T.ISO.0466;3123.P.FLX.0001_4/5;FL;22/05/20;;;;;;;;;0;
/024-071_PIPE_COOKING_2A;/024-071_CPX;=134241799/1240;/3123-CPX-0001-T-14-30H21;felipe.lucchesi;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-3942;3123.T.ISO.0465;3123.P.FLX.0001_4/5;FL;08/07/20;unset;unset;unset;unset;unset;unset;unset;;1;
/024-071_PIPE_COOKING_2A;/024-071_CPX;=134258183/6448;/3123-CPX-0018-T-3/4-30H21;felipe.lucchesi;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-4256;3123.T.ISO.0779;3123.P.FLX.0001_4/5;FL;28/07/20;unset;unset;unset;unset;unset;unset;unset;;1;
/024-071_PIPE_COOKING_2A;/024-071_CPX;=134241799/1136;/3123-CPX-0016-T-2-30H21;felipe.lucchesi;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-3822;3123.T.ISO.0345;3123.P.FLX.0001_3/5 ;FL;20/10/20;unset;unset;unset;unset;unset;unset;unset;;0;
/024-071_PIPE_COOKING_2A;/024-071_CPX;=134241799/1135;/3123-CPX-0014-T-2-30H21;felipe.lucchesi;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-3821;3123.T.ISO.0344;3123.P.FLX.0001_3/5;FL;10/06/20;unset;unset;unset;unset;unset;unset;unset;;2;
/024-071_PIPE_COOKING_2A;/024-071_CPX;=134241799/1134;/3123-CPX-0012-T-1/2-30H21;felipe.lucchesi;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-3820;3123.T.ISO.0343;3123.P.FLX.0001_3/5;FL;04/07/20;unset;unset;unset;unset;unset;unset;unset;;2;
/024-071_PIPE_COOKING_2A;/024-071_CPX;=134274567/2963;/3123-CPX-0012-T-3-30H21-B-CANCELADO;felipe.lucchesi;Existing pipe;100;--;--;BLP-2121-120-M-ISO-4276;3123.T.ISO.0799;3123.P.FLX.0001_3/5;FL;28/07/20;unset;unset;unset;unset;unset;unset;unset;;0;
/024-071_PIPE_COOKING_2A;/024-071_CPX;=134241799/1133;/3123-CPX-0010-T-2-30H21;felipe.lucchesi;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-3819;3123.T.ISO.0342;3123.P.FLX.0001_3/5;FL;10/06/20;unset;unset;unset;unset;unset;unset;unset;;2;
/024-071_PIPE_COOKING_2A;/024-071_CPX;=134241799/1132;/3123-CPX-0008-T-3-30H21;felipe.lucchesi;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-3818;3123.T.ISO.0341;3123.P.FLX.0001_3/5;FL;10/06/20;unset;unset;unset;unset;unset;unset;unset;;2;
/024-071_PIPE_COOKING_2A;/024-071_CPX;=134241799/1131;/3123-CPX-0006-T-3-30H21;felipe.lucchesi;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-3817;3123.T.ISO.0340;3123.P.FLX.0001_3/5;FL;10/06/20;unset;unset;unset;unset;unset;unset;unset;;2;
/024-071_PIPE_COOKING_2A;/024-071_CPX;=134241799/36034;/3123-CPX-0019-T-1/2-30H21;felipe.lucchesi;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-5926;3123.T.ISO.0844;3123.P.FLX.0001_3/5;FL;06/11/20;unset;unset;unset;unset;unset;unset;unset;;0;
/024-071_PIPE_COOKING_2A;/024-071_CPX;=134241799/36056;/3123-CPX-0020-T-1/2-30H21;felipe.lucchesi;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-5927;3123.T.ISO.0845;3123.P.FLX.0001_3/5;FL;06/11/20;unset;unset;unset;unset;unset;unset;unset;;0;
/024-071_PIPE_COOKING_2A;/024-071_CPX;=134241799/36057;/3123-CPX-0021-T-1/2-30H21;felipe.lucchesi;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-5928;3123.T.ISO.0846;3123.P.FLX.0001_3/5;FL;06/11/20;unset;unset;unset;unset;unset;unset;unset;;0;
/024-071_PIPE_COOKING_2A;/024-071_CPX;=134241799/36058;/3123-CPX-0022-T-1/2-30H21;felipe.lucchesi;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-5929;3123.T.ISO.0847;3123.P.FLX.0001_3/5;FL;06/11/20;unset;unset;unset;unset;unset;unset;unset;;0;
/024-071_PIPE_COOKING_2A;/024-071_CPX;=134241799/1130;/3123-CPX-0004-T-2-30H21-CANCELADO;felipe.lucchesi;Existing pipe;100;--;--;BLP-2121-120-M-ISO-3816;3123.T.ISO.0339;3123.P.FLX.0001_3/5;FL;22/05/20;unset;unset;unset;unset;unset;unset;unset;;0;
/024-071_PIPE_COOKING_2A;/024-071_CPX;=134241799/1129;/3123-CPX-0002-T-20-30H21;felipe.lucchesi;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-3815;3123.T.ISO.0338;3123.P.FLX.0001_3/5;FL;08/07/20;unset;unset;unset;unset;unset;unset;unset;;1;
/024-071_PIPE_COOKING_2A;/024-071_CPX;=134258183/6386;/3123-CPX-0017-T-2-30H21;felipe.lucchesi;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-4255;3123.T.ISO.0778;3123.P.FLX.0001_3/5;FL;28/07/20;unset;unset;unset;unset;unset;unset;unset;;1;
/024-071_PIPE_COOKING_2A;/024-071_GNH;=134241799/1137;/3123-GNH-0001-T-12-30H40-CC;aplus.cornetet;P5 - Concluded pipe;100;S015;F4;BLP-2121-120-M-ISO-3823;3123.T.ISO.0346;3123.P.FLX.0001_2/5 ;APL;27/07/20;unset;unset;unset;unset;unset;unset;unset;;2;
/024-071_PIPE_COOKING_2A;/024-071_GNH;=134241799/1138;/3123-GNH-0002-T-8-30H40-CC;aplus.cornetet;P5 - Concluded pipe;100;S015;F4;BLP-2121-120-M-ISO-3824;3123.T.ISO.0347;3123.P.FLX.0001_2/5;APL;27/07/20;unset;unset;unset;unset;unset;unset;unset;OK - SEM PENDENCIA;1;
/024-071_PIPE_COOKING_2A;/024-071_GNH;=134241799/1139;/3123-GNH-0003-T-16-30H40;aplus.cornetet;P5 - Concluded pipe;100;S051A;F1;BLP-2121-120-M-ISO-3825;3123.T.ISO.0348;3123.P.FLX.0001_3/5;APL;27/07/20;unset;unset;unset;unset;unset;unset;3123-FILTER-2;COM PENDENCIAS OUTROS;2;
/024-071_PIPE_COOKING_2A;/024-071_GNH;=134241799/27709;/3123-GNH-0004-T-1-30H40;aplus.cornetet;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-3826;3123.T.ISO.0349;3123.P.FLX.0001_3/5;APL;17/08/20;unset;;3123-PSV-1-2801;unset;unset;unset;unset;;1;
/024-071_PIPE_COOKING_2A;/024-071_GNH;=134241799/1140;/3123-GNH-0005-T-12-30H40;aplus.cornetet;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-3827;3123.T.ISO.0350;3123.P.FLX.0001_3/5 ;APL;21/07/20;unset;unset;unset;unset;unset;unset;unset;;1;
/024-071_PIPE_COOKING_2A;/024-071_GNH;=134241799/1248;/3123-GNH-0006-T-6-30H40-CC;aplus.cornetet;P5 - Concluded pipe;100;S121A;F1;BLP-2121-120-M-ISO-4201;3123.T.ISO.0724;3123.P.FLX.0001_4/5;APL;27/07/20;unset;unset;unset;unset;unset;unset;FILTRO;COM PENDENCIAS OUTROS;1;
/024-071_PIPE_COOKING_2A;/024-071_GNH;=134241799/1249;/3123-GNH-0007-T-14-30H40;aplus.cornetet;P5 - Concluded pipe;100;S071A;F1;BLP-2121-120-M-ISO-3950;3123.T.ISO.0473;3123.P.FLX.0001_4/5;APL;27/07/20;unset;unset;unset;unset;unset;unset;3123-FILTER-1;COM PENDENCIAS OUTROS;2;
/024-071_PIPE_COOKING_2A;/024-071_GNH;=134241799/1250;/3123-GNH-0008-T-12-30H40;aplus.cornetet;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-3951;3123.T.ISO.0474;3123.P.FLX.0001_4/5 ;APL;21/07/20;unset;unset;unset;unset;unset;unset;unset;;2;
/024-071_PIPE_COOKING_2A;/024-071_GNH;=134241799/1141;/3123-GNH-0009-T-1-30H40;aplus.cornetet;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-3952;3123.T.ISO.0475;3123.P.FLX.0001_4/5;APL;17/07/20;unset;unset;3123-PSV-1-3011;unset;unset;unset;unset;;1;
/024-071_PIPE_COOKING_2A;/024-071_GNL;=134249991/19770;/3123-GNL-0003-T-1-15H20;ruben.munoz;P4 - Certified support model. Release for certified BOM;95;--;--;BLP-2121-120-M-ISO-5971;3123.T.ISO.0889;3123.P.FLX.0001_1/5;GOS;18/11/20;unset;unset;unset;unset;unset;unset;unset;;0;
/024-071_PIPE_COOKING_2A;/024-071_GNL;=134241799/26122;/3123-GNL-0006-T-14-15H20;felipe.lucchesi;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-5930;3123.T.ISO.0848;3123.P.FLX.0001_1/5 ;APL;03/11/20;unset;unset;unset;unset;unset;unset;FILTRO TELA 3123-XXX-10-XXXX;COM PENDENCIAS OUTROS;0;
/024-071_PIPE_COOKING_2A;/024-071_GNL;=134241799/1036;/3123-GNL-0005-T-40-15H20;aplus.cornetet;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-3711;3123.T.ISO.0234;3123.P.FLX.0001_1/5;APL;11/07/20;unset;unset;unset;unset;unset;unset;unset;;0;
/024-071_PIPE_COOKING_2A;/024-071_GNL;=134241799/1035;/3123-GNL-0004-T-32-15H20;aplus.cornetet;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-3710;3123.T.ISO.0233;3123.P.FLX.0001_1/5;APL;03/11/20;unset;unset;unset;unset;unset;unset;unset;;0;
/024-071_PIPE_COOKING_2A;/024-071_GNL;=134241799/985;/3123-GNL-0001-T-14-15H20;matheus.percebon;P5 - Concluded pipe;100;S075A;--;BLP-2121-120-M-ISO-4160;3123.T.ISO.0683;3131.P.FLX.0001_9/29 ;MDP;02/10/20;DEFINIR ENGATE RÁPIDO FLANGEADO;unset;unset;unset;unset;unset;unset;OK - SEM PENDENCIA;1;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134274567/2197;/3123-LBT-0056-T-3/4-30H25;wilson.novaes;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-4252;3123.T.ISO.0775;3123.P.FLX.0001_5/5;WSN;04/07/20;unset;unset;unset;unset;unset;unset;unset;;1;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134274567/1713;/3123-LBT-0051-T-3/4-30H25;wilson.novaes;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-4250;3123.T.ISO.0773;3123.P.FLX.0001_4/5;WSN;04/07/20;unset;unset;unset;unset;unset;unset;unset;;0;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134249991/11973;/3123-LBT-0052-T-2-30H25;wilson.novaes;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-4203;3123.T.ISO.0726;3123.P.FLX.0001_5/5;WSN;03/07/20;unset;unset;unset;unset;unset;unset;unset;;1;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134266375/1927;/3123-LBT-0054-T-2-30H25;wilson.novaes;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-4204;3123.T.ISO.0727;3123.P.FLX.0001_5/5;WSN;03/07/20;unset;unset;unset;unset;unset;unset;unset;;1;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/24652;/3123-LBT-0003-T-6-30H41;ruben.munoz;P5 - Concluded pipe;100;S046A;F4;BLP-2121-120-M-ISO-3829;3123.T.ISO.0352;3123.P.FLX.0001_2/5;RDHM;26/08/20;unset;unset;unset;unset;unset;unset;unset;;1;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/1143;/3123-LBT-0001-T-6-30H25;ruben.munoz;P5 - Concluded pipe;100;S046A;F4;BLP-2121-120-M-ISO-3828;3123.T.ISO.0351;3123.P.FLX.0001_2/5;RDHM;28/10/20;unset;unset;unset;unset;unset;unset;unset;;0;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/1251;/3123-LBT-0004-T-12-30H25-CC;almerindo.filho;P5 - Concluded pipe;100;S072A;--;BLP-2121-120-M-ISO-3953;3123.T.ISO.0476;3123.P.FLX.0001_4/5 ;ADF;07/08/20;unset;unset;unset;unset;unset;unset;unset;;2;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/1252;/3123-LBT-0005-T-10-30H25-CC;gabriel.souza;P5 - Concluded pipe;100;S059A;F4;BLP-2121-120-M-ISO-3954;3123.T.ISO.0477;3123.P.FLX.0001_4/5;GOS;23/06/20;unset;unset;unset;unset;unset;unset;unset;;1;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/1253;/3123-LBT-0006-T-10-30H25-CC;gabriel.souza;P5 - Concluded pipe;100;S059A;F4;BLP-2121-120-M-ISO-3955;3123.T.ISO.0478;3123.P.FLX.0001_4/5 ;GOS;29/09/20;unset;unset;unset;unset;unset;unset;unset;;2;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/1254;/3123-LBT-0007-T-1-30H25;gabriel.souza;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-3956;3123.T.ISO.0479;3123.P.FLX.0001_4/5;GOS;01/12/20;unset;unset;unset;unset;unset;unset;unset;;0;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/1255;/3123-LBT-0008-T-1/2-30H25;almerindo.filho;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-3957;3123.T.ISO.0480;3123.P.FLX.0001_4/5 ;ADF;09/11/20;unset;unset;unset;unset;unset;unset;unset;;0;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/1256;/3123-LBT-0009-T-14-30H25-CC;gabriel.souza;P5 - Concluded pipe;100;S059A;F4;BLP-2121-120-M-ISO-3958;3123.T.ISO.0481;3123.P.FLX.0001_4/5;GOS;24/06/20;unset;unset;unset;unset;unset;unset;unset;;2;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/1257;/3123-LBT-0010-T-8-30H25-CC;almerindo.filho;P5 - Concluded pipe;100;S059A;F4;BLP-2121-120-M-ISO-3959;3123.T.ISO.0482;3123.P.FLX.0001_4/5;ADF;09/11/20;unset;unset;unset;unset;unset;unset;unset;;0;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134249991/17167;/3123-LBT-0053-T-2-30H25;almerindo.filho;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-5947;3123.T.ISO.0865;3123.P.FLX.0001_4/5;ADF;21/10/20;unset;unset;unset;unset;unset;unset;unset;;0;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/1258;/3123-LBT-0011-T-2-30H25;gabriel.souza;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-3960;3123.T.ISO.0483;3123.P.FLX.0001_4/5;GOS;23/07/20;unset;unset;unset;unset;unset;unset;unset;;1;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/1259;/3123-LBT-0012-T-8-30H25-CC;almerindo.filho;P5 - Concluded pipe;100;S037A;F4;BLP-2121-120-M-ISO-3961;3123.T.ISO.0484;3123.P.FLX.0001_4/5;ADF;09/11/20;unset;unset;unset;unset;unset;unset;unset;;0;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/1260;/3123-LBT-0013-T-1-30H25;almerindo.filho;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-3962;3123.T.ISO.0485;3123.P.FLX.0001_4/5;ADF;26/08/20;unset;unset;unset;unset;unset;unset;unset;;0;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/1261;/3123-LBT-0014-T-14-30H25-CC;gabriel.souza;P5 - Concluded pipe;100;S059A;F4;BLP-2121-120-M-ISO-3963;3123.T.ISO.0486;3123.P.FLX.0001_4/5;GOS;23/06/20;unset;unset;unset;unset;unset;unset;unset;;1;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/1262;/3123-LBT-0015-T-2-30H25;felipe.lucchesi;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-3964;3123.T.ISO.0487;3123.P.FLX.0001_4/5;FL;08/07/20;unset;unset;unset;unset;unset;unset;unset;;2;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/1263;/3123-LBT-0016-T-14-30H25-CC;gabriel.souza;P5 - Concluded pipe;100;S059A;F4;BLP-2121-120-M-ISO-3965;3123.T.ISO.0488;3123.P.FLX.0001_4/5 ;GOS;12/11/20;unset;unset;unset;unset;unset;unset;unset;;0;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/1264;/3123-LBT-0017-T-1-30H25;almerindo.filho;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-3966;3123.T.ISO.0489;3123.P.FLX.0001_4/5;ADF;24/09/20;unset;unset;unset;unset;unset;unset;unset;;1;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/1265;/3123-LBT-0018-T-1/2-30H25;almerindo.filho;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-3967;3123.T.ISO.0490;3123.P.FLX.0001_4/5 ;ADF;21/10/20;unset;unset;unset;unset;unset;unset;unset;;0;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/1266;/3123-LBT-0019-T-4-30H25;almerindo.filho;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-3968;3123.T.ISO.0491;3123.P.FLX.0001_4/5;ADF;07/08/20;unset;unset;unset;unset;unset;unset;unset;;0;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/1267;/3123-LBT-0020-T-1-30H25;almerindo.filho;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-3969;3123.T.ISO.0492;3123.P.FLX.0001_4/5;ADF;24/09/20;unset;unset;unset;unset;unset;unset;unset;;0;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/1268;/3123-LBT-0021-T-1/2-30H25;almerindo.filho;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-3970;3123.T.ISO.0493;3123.P.FLX.0001_4/5 ;ADF;21/10/20;unset;unset;unset;unset;unset;unset;unset;;0;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/1269;/3123-LBT-0022-T-10-30H25-CC;aplus.cornetet;P5 - Concluded pipe;100;S072A;F4;BLP-2121-120-M-ISO-3971;3123.T.ISO.0494;3123.P.FLX.0001_4/5 ;APL;21/09/20;unset;unset;unset;unset;unset;unset;unset;;1;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/1400;/3123-LBT-0023-T-16-30H25;ruben.munoz;P5 - Concluded pipe;100;S074A;F4;BLP-2121-120-M-ISO-4117;3123.T.ISO.0640;3123.P.FLX.0001_5/5;RDHM;26/08/20;unset;unset;unset;unset;unset;unset;unset;;1;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/1401;/3123-LBT-0024-T-2-30H25;ruben.munoz;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-4118;3123.T.ISO.0641;3123.P.FLX.0001_5/5;RDHM;17/08/20;;;;;;;;;0;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/1402;/3123-LBT-0025-T-1-30H25;almerindo.filho;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-4119;3123.T.ISO.0642;3123.P.FLX.0001_5/5;ADF;18/08/20;unset;unset;unset;unset;unset;unset;unset;;0;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/1403;/3123-LBT-0026-T-1/2-30H25-CANCELADO;felipe.lucchesi;Existing pipe;100;--;--;BLP-2121-120-M-ISO-4120;3123.T.ISO.0643;3123.P.FLX.0001_5/5;FL;22/05/20;unset;unset;unset;unset;unset;unset;unset;;0;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/1404;/3123-LBT-0027-T-4-30H25;ruben.munoz;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-4121;3123.T.ISO.0644;3123.P.FLX.0001_5/5;RDHM;17/08/20;;;;;;;;;0;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/1405;/3123-LBT-0028-T-16-30H25;ruben.munoz;P5 - Concluded pipe;100;S074A;F4;BLP-2121-120-M-ISO-4122;3123.T.ISO.0645;3123.P.FLX.0001_5/5;RDHM;26/08/20;unset;unset;unset;unset;unset;unset;unset;;1;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/1406;/3123-LBT-0029-T-18-30H25;ruben.munoz;P5 - Concluded pipe;100;S074A;F4;BLP-2121-120-M-ISO-4123;3123.T.ISO.0646;3123.P.FLX.0001_5/5 ;RDHM;13/10/20;;unset;unset;;unset;unset;unset;;0;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/1407;/3123-LBT-0030-T-2-30H25;ruben.munoz;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-4124;3123.T.ISO.0647;3123.P.FLX.0001_5/5;RDHM;07/08/20;unset;unset;unset;unset;unset;unset;unset;;1;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/1408;/3123-LBT-0031-T-3-30H25;ruben.munoz;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-4125;3123.T.ISO.0648;3123.P.FLX.0001_5/5;RDHM;18/08/20;unset;unset;unset;;unset;unset;unset;;1;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/1409;/3123-LBT-0032-T-2-30H25;ruben.munoz;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-4126;3123.T.ISO.0649;3123.P.FLX.0001_5/5;RDHM;18/08/20;;;;;;;;;0;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/1410;/3123-LBT-0033-T-4-30H25;ruben.munoz;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-4127;3123.T.ISO.0650;3123.P.FLX.0001_5/5;RDHM;17/08/20;;;;;;;;;0;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/1411;/3123-LBT-0034-T-18-30H25;ruben.munoz;P5 - Concluded pipe;100;S074A;F4;BLP-2121-120-M-ISO-4128;3123.T.ISO.0651;3123.P.FLX.0001_5/5;RDHM;26/08/20;unset;unset;unset;unset;unset;unset;unset;;2;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/1412;/3123-LBT-0035-T-16-30H25;ruben.munoz;P5 - Concluded pipe;100;S074A;F4;BLP-2121-120-M-ISO-4129;3123.T.ISO.0652;3123.P.FLX.0001_5/5;RDHM;26/08/20;unset;unset;unset;unset;unset;unset;unset;;2;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/1413;/3123-LBT-0036-T-18-30H25;ruben.munoz;P5 - Concluded pipe;100;S074A;F4;BLP-2121-120-M-ISO-4130;3123.T.ISO.0653;3123.P.FLX.0001_5/5;RDHM;13/10/20;unset;unset;unset;;unset;unset;unset;;0;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/1414;/3123-LBT-0037-T-2-30H25;ruben.munoz;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-4131;3123.T.ISO.0654;3123.P.FLX.0001_5/5;RDHM;26/08/20;unset;unset;unset;unset;unset;unset;unset;;1;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/1415;/3123-LBT-0038-T-3-30H25;ruben.munoz;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-4132;3123.T.ISO.0655;3123.P.FLX.0001_5/5;RDHM;18/08/20;unset;unset;unset;unset;unset;unset;unset;;2;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/1416;/3123-LBT-0039-T-2-30H25;ruben.munoz;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-4133;3123.T.ISO.0656;3123.P.FLX.0001_5/5;RDHM;18/08/20;unset;unset;unset;unset;unset;unset;unset;;1;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/1270;/3123-LBT-0040-T-8-30H25-CC;almerindo.filho;P5 - Concluded pipe;100;S037A;F4;BLP-2121-120-M-ISO-3972;3123.T.ISO.0495;3123.P.FLX.0001_4/5;ADF;09/11/20;unset;unset;unset;unset;unset;unset;unset;;0;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/1271;/3123-LBT-0041-T-2-30H25;almerindo.filho;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-3973;3123.T.ISO.0496;3123.P.FLX.0001_4/5;ADF;17/08/20;unset;unset;unset;unset;unset;unset;unset;OK - SEM PENDENCIA;1;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/1272;/3123-LBT-0042-T-3-30H25;almerindo.filho;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-3974;3123.T.ISO.0497;3123.P.FLX.0001_4/5;ADF;17/08/20;unset;unset;unset;unset;unset;unset;unset;;1;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/1273;/3123-LBT-0043-T-2-30H25;almerindo.filho;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-3975;3123.T.ISO.0498;3123.P.FLX.0001_4/5;ADF;17/08/20;unset;unset;unset;unset;unset;unset;unset;;1;
/024-071_PIPE_COOKING_2A;/024-071_LBT;=134241799/28183;/3123-LBT-0047-T-1/2-30H25;manoel.messias;Existing pipe;100;--;--;BLP-2121-120-M-ISO-3979;3123.T.ISO.0502;3123.P.FLX.0001_4/5 ;FL;07/10/20;unset;unset;unset;unset;unset;unset;unset;;0;
/024-071_PIPE_COOKING_2A;/024-071_LBW;=134290951/339;/3123-LBW-0020-T-3/4-30H25;wilson.novaes;P5 - Concluded pipe;100;--;--;BLP-2121-120-M-ISO-4205;3123.T.ISO.0728;3123.P.FLX.0001_4/5;WSN;03/07/20;unset;unset;unset;unset;unset;unset;unset;;1;
